,M_Call_Name,M_Call_Arg,Receiver_var,File_Name,MethodName,M_Call_Arg_len,MethodClass,Swap_arg_listing
47,"register,tag","contactplaceholder ; <class 'str'>, do_contactplaceholder ; <class 'str'>",,D:\Testing\batiste\django-page-cms\pages\templatetags\pages_tags.py,tag,2,register, do_contactplaceholder ; <class 'str'> contactplaceholder ; <class 'str'>
48,"register,tag","jsonplaceholder ; <class 'str'>, do_jsonplaceholder ; <class 'str'>",,D:\Testing\batiste\django-page-cms\pages\templatetags\pages_tags.py,tag,2,register, do_jsonplaceholder ; <class 'str'> jsonplaceholder ; <class 'str'>
50,"admin,site,register","Document ; <class 'str'>, DocumentAdmin ; <class 'str'>",,D:\Testing\batiste\django-page-cms\pages\testproj\documents\admin.py,register,2,admin, DocumentAdmin ; <class 'str'> Document ; <class 'str'>
51,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\batiste\django-page-cms\pages\testproj\manage.py,insert,2,sys,0 ; <class 'int'>
52,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\batiste\django-page-cms\pages\testproj\manage.py,insert,2,sys,0 ; <class 'int'>
57,GaussianARD,"0 ; <class 'int'>, 1e-06 ; <class 'float'>",mu,D:\Testing\bayespy\bayespy\doc\source\user_guide\quickstartbackup.py,GaussianARD,2,, 1e-06 ; <class 'float'> 0 ; <class 'int'>
58,Gamma,"1e-06 ; <class 'float'>, 1e-06 ; <class 'float'>",tau,D:\Testing\bayespy\bayespy\doc\source\user_guide\quickstartbackup.py,Gamma,2,, 1e-06 ; <class 'float'> 1e-06 ; <class 'float'>
59,GaussianARD,"mu ; <class 'str'>, tau ; <class 'str'>",y,D:\Testing\bayespy\bayespy\doc\source\user_guide\quickstartbackup.py,GaussianARD,2,, tau ; <class 'str'> mu ; <class 'str'>
60,VB,"mu ; <class 'str'>, tau ; <class 'str'>, y ; <class 'str'>",Q,D:\Testing\bayespy\bayespy\doc\source\user_guide\quickstartbackup.py,VB,3,, y ; <class 'str'>  tau ; <class 'str'> mu ; <class 'str'>
65,"bpplt,pyplot,subplot","2 ; <class 'int'>, 1 ; <class 'int'>, 1 ; <class 'int'>",,D:\Testing\bayespy\bayespy\doc\source\user_guide\quickstartbackup.py,subplot,3,bpplt, 1 ; <class 'int'>  1 ; <class 'int'> 2 ; <class 'int'>
66,"bpplt,pdf","mu ; <class 'str'>, ",,D:\Testing\bayespy\bayespy\doc\source\user_guide\quickstartbackup.py,pdf,2,bpplt,mu ; <class 'str'>
67,"bpplt,pyplot,subplot","2 ; <class 'int'>, 1 ; <class 'int'>, 2 ; <class 'int'>",,D:\Testing\bayespy\bayespy\doc\source\user_guide\quickstartbackup.py,subplot,3,bpplt, 2 ; <class 'int'>  1 ; <class 'int'> 2 ; <class 'int'>
68,"bpplt,pdf","tau ; <class 'str'>, ",,D:\Testing\bayespy\bayespy\doc\source\user_guide\quickstartbackup.py,pdf,2,bpplt,tau ; <class 'str'>
69,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\bayespy\bayespy\doc\source\conf.py,insert,2,sys,0 ; <class 'int'>
70,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\baz\app-sales-machine\chart.py,insert,2,sys,0 ; <class 'int'>
71,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Bcfg2\bcfg2\doc\conf.py,insert,2,sys,0 ; <class 'int'>
72,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Bcfg2\bcfg2\doc\conf.py,insert,2,sys,0 ; <class 'int'>
73,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Bcfg2\bcfg2\doc\conf.py,insert,2,sys,0 ; <class 'int'>
76,PathOption,"-D ;<class 'str'>, --daemon ;<class 'str'>",daemon,D:\Testing\Bcfg2\bcfg2\src\lib\Bcfg2\Options\Common.py,PathOption,2,, --daemon ;<class 'str'> -D ;<class 'str'>
77,BooleanOption,"-I ;<class 'str'>, --interactive ;<class 'str'>",interactive,D:\Testing\Bcfg2\bcfg2\src\lib\Bcfg2\Options\Common.py,BooleanOption,2,, --interactive ;<class 'str'> -I ;<class 'str'>
79,Option,"-S ;<class 'str'>, --server ;<class 'str'>",location,D:\Testing\Bcfg2\bcfg2\src\lib\Bcfg2\Options\Common.py,Option,2,, --server ;<class 'str'> -S ;<class 'str'>
80,Option,"-x ;<class 'str'>, --password ;<class 'str'>",password,D:\Testing\Bcfg2\bcfg2\src\lib\Bcfg2\Options\Common.py,Option,2,, --password ;<class 'str'> -x ;<class 'str'>
84,Option,"-t ;<class 'str'>, --timeout ;<class 'str'>",client_timeout,D:\Testing\Bcfg2\bcfg2\src\lib\Bcfg2\Options\Common.py,Option,2,, --timeout ;<class 'str'> -t ;<class 'str'>
85,PathOption,"-Q ; <class 'str'>, --repository ; <class 'str'>",repository,D:\Testing\Bcfg2\bcfg2\src\lib\Bcfg2\Options\Parser.py,PathOption,2,, --repository ; <class 'str'> -Q ; <class 'str'>
87,PathOption,"-C ;<class 'str'>, --config ;<class 'str'>",configfile,D:\Testing\Bcfg2\bcfg2\src\lib\Bcfg2\Options\Parser.py,PathOption,2,, --config ;<class 'str'> -C ;<class 'str'>
88,patterns,"Bcfg2.Reporting ; <class 'str'>, List_value ; List, , , , , , ",urlpatterns,D:\Testing\Bcfg2\bcfg2\src\lib\Bcfg2\Reporting\urls.py,patterns,8,, List_value ; List Bcfg2.Reporting ; <class 'str'>
89,reduce,", ",mask,D:\Testing\Bcfg2\bcfg2\src\lib\Bcfg2\Server\FileMonitor\Inotify.py,reduce,2,,", "
90,property,"get_groups ; <class 'str'>, set_groups ; <class 'str'>",groups,D:\Testing\Bcfg2\bcfg2\src\lib\Bcfg2\Server\Plugins\Packages\YumHelper.py,property,2,,"get_groups ; <class 'str'>, set_groups ; <class 'str'>"
96,SSLSMTPServer,"List_value ; List, None ; <class 'NoneType'>",server,D:\Testing\bcoe\secure-smtpd\examples\ssl_server.py,SSLSMTPServer,2,, None ; <class 'NoneType'> List_value ; List
100,namedtuple,"TaskData ; <class 'str'>, List_value ; List",TaskData,D:\Testing\BD2KGenomics\toil\src\toil\batchSystems\mesos\__init__.py,namedtuple,2,, List_value ; List TaskData ; <class 'str'>
101,namedtuple,"ToilJob ; <class 'str'>, List_value ; List",ToilJob,D:\Testing\BD2KGenomics\toil\src\toil\batchSystems\mesos\__init__.py,namedtuple,2,, List_value ; List ToilJob ; <class 'str'>
102,namedtuple,"WorkerCleanupInfo ; <class 'str'>, List_value ; List",WorkerCleanupInfo,D:\Testing\BD2KGenomics\toil\src\toil\batchSystems\abstractBatchSystem.py,namedtuple,2,, List_value ; List WorkerCleanupInfo ; <class 'str'>
103,namedtuple,"IssuedJob ; <class 'str'>, jobStoreID memory cores disk preemptable ; <class 'str'>",IssuedJob,D:\Testing\BD2KGenomics\toil\src\toil\batchSystems\jobDispatcher.py,namedtuple,2,, jobStoreID memory cores disk preemptable ; <class 'str'> IssuedJob ; <class 'str'>
122,namedtuple,"Node ; <class 'str'>, List_value ; List",Node,D:\Testing\beetbox\beets\beets\vfs.py,namedtuple,2,, List_value ; List Node ; <class 'str'>
123,IncludeLazyConfig,"beets ; <class 'str'>, __name__ ; <class 'str'>",config,D:\Testing\beetbox\beets\beets\__init__.py,IncludeLazyConfig,2,, __name__ ; <class 'str'> beets ; <class 'str'>
124,make_bpd_error,"ERROR_ARG ; <class 'str'>, invalid type for argument ; <class 'str'>",ArgumentTypeError,D:\Testing\beetbox\beets\beetsplug\bpd\__init__.py,make_bpd_error,2,, invalid type for argument ; <class 'str'> ERROR_ARG ; <class 'str'>
125,make_bpd_error,"ERROR_ARG ; <class 'str'>, argument out of range ; <class 'str'>",ArgumentIndexError,D:\Testing\beetbox\beets\beetsplug\bpd\__init__.py,make_bpd_error,2,, argument out of range ; <class 'str'> ERROR_ARG ; <class 'str'>
126,make_bpd_error,"ERROR_NO_EXIST ; <class 'str'>, argument not found ; <class 'str'>",ArgumentNotFoundError,D:\Testing\beetbox\beets\beetsplug\bpd\__init__.py,make_bpd_error,2,, argument not found ; <class 'str'> ERROR_NO_EXIST ; <class 'str'>
131,getattr,"<ast.Name object at 0x000002BE5C140EB0> ; <class 'ast.Name'>, relpath ; <class 'str'>, None ; <class 'NoneType'>",relpath,D:\Testing\behave\behave\behave\compat\os_path.py,getattr,3,, None ; <class 'NoneType'>  relpath ; <class 'str'> <ast.Name object at 0x000002BE5C140EB0> ; <class 'ast.Name'>
132,"warnings,warn","DEPRECATED, Python2.5 is no longer supported. ; <class 'str'>, DeprecationWarning ; <class 'str'>",,D:\Testing\behave\behave\behave\compat\os_path.py,warn,3,warnings, DeprecationWarning ; <class 'str'>  Python2.5 is no longer supported. ; <class 'str'> DEPRECATED
148,read_and_validate_config,"List_value ; List, REQUIRED_FIELDS ; <class 'str'>",config,D:\Testing\beloglazov\openstack-neat\compute-clone-neat.py,read_and_validate_config,2,, REQUIRED_FIELDS ; <class 'str'> List_value ; List
149,"common,execute_on_hosts","compute_hosts ; <class 'str'>, List_value ; List",,D:\Testing\beloglazov\openstack-neat\compute-clone-neat.py,execute_on_hosts,2,common, List_value ; List compute_hosts ; <class 'str'>
150,read_and_validate_config,"List_value ; List, REQUIRED_FIELDS ; <class 'str'>",config,D:\Testing\beloglazov\openstack-neat\compute-data-collector-status.py,read_and_validate_config,2,, REQUIRED_FIELDS ; <class 'str'> List_value ; List
151,"common,execute_on_hosts","compute_hosts ; <class 'str'>, List_value ; List",,D:\Testing\beloglazov\openstack-neat\compute-data-collector-status.py,execute_on_hosts,2,common, List_value ; List compute_hosts ; <class 'str'>
152,read_and_validate_config,"List_value ; List, REQUIRED_FIELDS ; <class 'str'>",config,D:\Testing\beloglazov\openstack-neat\compute-data-collector-stop.py,read_and_validate_config,2,, REQUIRED_FIELDS ; <class 'str'> List_value ; List
153,"common,execute_on_hosts","compute_hosts ; <class 'str'>, List_value ; List",,D:\Testing\beloglazov\openstack-neat\compute-data-collector-stop.py,execute_on_hosts,2,common, List_value ; List compute_hosts ; <class 'str'>
154,read_and_validate_config,"List_value ; List, REQUIRED_FIELDS ; <class 'str'>",config,D:\Testing\beloglazov\openstack-neat\compute-install-neat.py,read_and_validate_config,2,, REQUIRED_FIELDS ; <class 'str'> List_value ; List
155,"common,execute_on_hosts","compute_hosts ; <class 'str'>, List_value ; List",,D:\Testing\beloglazov\openstack-neat\compute-install-neat.py,execute_on_hosts,2,common, List_value ; List compute_hosts ; <class 'str'>
156,read_and_validate_config,"List_value ; List, REQUIRED_FIELDS ; <class 'str'>",config,D:\Testing\beloglazov\openstack-neat\compute-local-manager-start.py,read_and_validate_config,2,, REQUIRED_FIELDS ; <class 'str'> List_value ; List
157,"common,execute_on_hosts","compute_hosts ; <class 'str'>, List_value ; List",,D:\Testing\beloglazov\openstack-neat\compute-local-manager-start.py,execute_on_hosts,2,common, List_value ; List compute_hosts ; <class 'str'>
158,read_and_validate_config,"List_value ; List, REQUIRED_FIELDS ; <class 'str'>",config,D:\Testing\beloglazov\openstack-neat\compute-local-manager-stop.py,read_and_validate_config,2,, REQUIRED_FIELDS ; <class 'str'> List_value ; List
159,"common,execute_on_hosts","compute_hosts ; <class 'str'>, List_value ; List",,D:\Testing\beloglazov\openstack-neat\compute-local-manager-stop.py,execute_on_hosts,2,common, List_value ; List compute_hosts ; <class 'str'>
163,property,"_answers_get ; <class 'str'>, _answers_set ; <class 'str'>",answers,D:\Testing\benadida\helios-server\helios\workflows\homomorphic.py,property,2,,"_answers_get ; <class 'str'>, _answers_set ; <class 'str'>"
164,patterns," ; <class 'str'>, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List",urlpatterns,D:\Testing\benadida\helios-server\helios\election_urls.py,patterns,50,, List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  ; <class 'str'>
165,patterns," ; <class 'str'>, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List",urlpatterns,D:\Testing\benadida\helios-server\helios\stats_urls.py,patterns,6,, List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  ; <class 'str'>
166,patterns," ; <class 'str'>, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List",urlpatterns,D:\Testing\benadida\helios-server\helios\urls.py,patterns,17,, List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  ; <class 'str'>
167,patterns," ; <class 'str'>, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List",urlpatterns,D:\Testing\benadida\helios-server\server_ui\urls.py,patterns,6,, List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  ; <class 'str'>
168,patterns," ; <class 'str'>, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List, List_value ; List",urlpatterns,D:\Testing\benadida\helios-server\urls.py,patterns,9,, List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  List_value ; List  ; <class 'str'>
172,"np,save","target_path ; <class 'str'>, avg_predictions ; <class 'str'>",,D:\Testing\benanne\kaggle-ndsb\average_predictions.py,save,2,np, avg_predictions ; <class 'str'> target_path ; <class 'str'>
180,open,"input/emailsNoId.csv ; <class 'str'>, w ; <class 'str'>",f,D:\Testing\benhamner\hillary-clinton-emails\scripts\emailsNoId.py,open,2,, w ; <class 'str'> input/emailsNoId.csv ; <class 'str'>
185,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\benjaoming\django-nyt\docs\conf.py,insert,2,sys,0 ; <class 'int'>
186,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\benjaoming\django-nyt\docs\conf.py,insert,2,sys,0 ; <class 'int'>
187,"os,environ,setdefault","DJANGO_SETTINGS_MODULE ; <class 'str'>, testproject.settings ; <class 'str'>",,D:\Testing\benjaoming\django-nyt\docs\conf.py,setdefault,2,os, testproject.settings ; <class 'str'> DJANGO_SETTINGS_MODULE ; <class 'str'>
189,property,"_get_location ; <class 'str'>, _set_location ; <class 'str'>",location,D:\Testing\bennylope\ciafactbook\intl_orgs\models.py,property,2,,"_get_location ; <class 'str'>, _set_location ; <class 'str'>"
190,patterns," ; <class 'str'>, ",urlpatterns,D:\Testing\bennylope\ciafactbook\search\urls.py,patterns,2,, ; <class 'str'>
191,"admin,site,register","Snippet ; <class 'str'>, SnippetAdmin ; <class 'str'>",,D:\Testing\bennylope\django-addendum\addendum\admin.py,register,2,admin, SnippetAdmin ; <class 'str'> Snippet ; <class 'str'>
195,"admin,site,register","Organization ; <class 'str'>, OrganizationAdmin ; <class 'str'>",,D:\Testing\bennylope\django-organizations\organizations\admin.py,register,2,admin, OrganizationAdmin ; <class 'str'> Organization ; <class 'str'>
196,"admin,site,register","OrganizationUser ; <class 'str'>, OrganizationUserAdmin ; <class 'str'>",,D:\Testing\bennylope\django-organizations\organizations\admin.py,register,2,admin, OrganizationUserAdmin ; <class 'str'> OrganizationUser ; <class 'str'>
197,"admin,site,register","OrganizationOwner ; <class 'str'>, OrganizationOwnerAdmin ; <class 'str'>",,D:\Testing\bennylope\django-organizations\organizations\admin.py,register,2,admin, OrganizationOwnerAdmin ; <class 'str'> OrganizationOwner ; <class 'str'>
198,getattr,"settings ; <class 'str'>, INVITATION_BACKEND ; <class 'str'>, organizations.backends.defaults.InvitationBackend ; <class 'str'>",ORGS_INVITATION_BACKEND,D:\Testing\bennylope\django-organizations\organizations\app_settings.py,getattr,3,, organizations.backends.defaults.InvitationBackend ; <class 'str'>  INVITATION_BACKEND ; <class 'str'> settings ; <class 'str'>
199,getattr,"settings ; <class 'str'>, REGISTRATION_BACKEND ; <class 'str'>, organizations.backends.defaults.RegistrationBackend ; <class 'str'>",ORGS_REGISTRATION_BACKEND,D:\Testing\bennylope\django-organizations\organizations\app_settings.py,getattr,3,, organizations.backends.defaults.RegistrationBackend ; <class 'str'>  REGISTRATION_BACKEND ; <class 'str'> settings ; <class 'str'>
200,model_field_attr,"User ; <class 'str'>, email ; <class 'str'>, max_length ; <class 'str'>",ORGS_EMAIL_LENGTH,D:\Testing\bennylope\django-organizations\organizations\app_settings.py,model_field_attr,3,, max_length ; <class 'str'>  email ; <class 'str'> User ; <class 'str'>
201,patterns,"demoproject.lighttpd.views ; <class 'str'>, , ",urlpatterns,D:\Testing\benoitbryon\django-downloadview\demo\demoproject\lighttpd\urls.py,patterns,3,,demoproject.lighttpd.views ; <class 'str'>
202,patterns," ; <class 'str'>, , , , ",urlpatterns,D:\Testing\benoitbryon\django-downloadview\demo\demoproject\object\urls.py,patterns,5,, ; <class 'str'>
203,patterns," ; <class 'str'>, , ",urlpatterns,D:\Testing\benoitbryon\django-downloadview\demo\demoproject\path\urls.py,patterns,3,, ; <class 'str'>
204,patterns," ; <class 'str'>, , , ",urlpatterns,D:\Testing\benoitbryon\django-downloadview\demo\demoproject\virtual\urls.py,patterns,4,, ; <class 'str'>
205,patterns," ; <class 'str'>, , , , , , , , , ",urlpatterns,D:\Testing\benoitbryon\django-downloadview\demo\demoproject\urls.py,patterns,10,, ; <class 'str'>
206,property,"_get_file ; <class 'str'>, _set_file ; <class 'str'>, _del_file ; <class 'str'>",file,D:\Testing\benoitbryon\django-downloadview\django_downloadview\files.py,property,3,,"_get_file ; <class 'str'>, _set_file ; <class 'str'>, _del_file ; <class 'str'>"
207,property,"_get_size ; <class 'str'>, _set_size ; <class 'str'>",size,D:\Testing\benoitbryon\django-downloadview\django_downloadview\files.py,property,2,,"_get_size ; <class 'str'>, _set_size ; <class 'str'>"
